date,ticker,count,close,sentiment,prop,n_posts,stock_post,count_post,sentiment_post,count_above,stock_above,sentiment_above
2021-07-07,NVDA,0,203.717499,NA,0,31,0.062,0.002,0,FALSE,FALSE,FALSE
2021-07-08,NVDA,0,199.027496,NA,0,97,0.008,1,0,TRUE,FALSE,FALSE
2021-07-09,NVDA,2,200.502502,0.36145000000000005,0.02702702702702703,74,0.012,1,0,TRUE,FALSE,FALSE
2021-07-10,NVDA,0,200.502502,NA,0,52,0.006,0,0,FALSE,FALSE,FALSE
2021-07-11,NVDA,0,200.502502,NA,0,29,0.006,0,0,FALSE,FALSE,FALSE
2021-07-12,NVDA,0,205.125,NA,0,38,0.014,1,0,TRUE,FALSE,FALSE
2021-07-13,NVDA,1,202.5,0.93,0.012987012987012988,77,0.062,1,0,TRUE,FALSE,FALSE
2021-07-14,NVDA,0,198.414993,NA,0,79,0.962,0,0,FALSE,TRUE,FALSE
2021-07-15,NVDA,0,189.662506,NA,0,114,0.106,1,0,TRUE,FALSE,FALSE
2021-07-16,NVDA,4,181.610001,0.618,0.04878048780487805,82,0,1,0,TRUE,FALSE,FALSE
2021-07-17,NVDA,1,181.610001,0.9932,0.01694915254237288,59,0.002,1,0,TRUE,FALSE,FALSE
2021-07-18,NVDA,0,181.610001,NA,0,22,0.042,1,0,TRUE,FALSE,FALSE
2021-07-19,NVDA,1,187.797501,0.9625,0.023255813953488372,43,0.006,1,0,TRUE,FALSE,FALSE
2021-07-20,NVDA,3,186.119995,0.43183333333333335,0.05172413793103448,58,1,1,0,TRUE,TRUE,FALSE
2021-08-02,NVDA,1,197.5,0.9964,0.037037037037037035,27,0.022,1,0,TRUE,FALSE,FALSE
2021-08-03,NVDA,0,198.149994,NA,0,56,0.11,1,0,TRUE,FALSE,FALSE
2021-08-04,NVDA,2,202.740005,0.34265,0.020618556701030927,97,0.024,1,0,TRUE,FALSE,FALSE
2021-08-05,NVDA,0,206.369995,NA,0,99,0.01,0,0,FALSE,FALSE,FALSE
2021-08-06,NVDA,0,203.660004,NA,0,84,0.008,0,0,FALSE,FALSE,FALSE
2021-08-07,NVDA,0,203.660004,NA,0,36,0.012,0,0,FALSE,FALSE,FALSE
2021-08-08,NVDA,0,203.660004,NA,0,38,0.018,0,0,FALSE,FALSE,FALSE
2021-08-09,NVDA,0,202.949997,NA,0,62,0.066,0,0,FALSE,FALSE,FALSE
2021-08-10,NVDA,0,199.360001,NA,0,53,0.03,0.002,0,FALSE,FALSE,FALSE
2021-08-11,NVDA,0,196.990005,NA,0,93,0.008,0,0,FALSE,FALSE,FALSE
2021-08-12,NVDA,0,199.050003,NA,0,81,0.002,0,0,FALSE,FALSE,FALSE
2021-08-13,NVDA,0,201.880005,NA,0,57,0.002,0,0,FALSE,FALSE,FALSE
2021-08-14,NVDA,0,201.880005,NA,0,36,0.006,0,0,FALSE,FALSE,FALSE
2021-08-15,NVDA,0,201.880005,NA,0,21,0.008,1,0,TRUE,FALSE,FALSE
2021-08-16,NVDA,1,199.5,0.9986,0.09090909090909091,11,NA,NA,NA,NA,NA,NA
2020-09-29,AMC,0,4.86,NA,0,1,0.156,0.996,0,TRUE,FALSE,FALSE
2021-01-28,AMC,213,8.63,0.021126760563380278,0.17794486215538846,1197,0.996,0.256,0,FALSE,TRUE,FALSE
2021-01-29,AMC,2289,13.26,0.001263040629095675,0.14407099697885195,15888,0.006,0.57,0,FALSE,FALSE,FALSE
2021-01-30,AMC,131,13.26,0.19425343511450383,0.10372129849564529,1263,0.006,0.064,0,FALSE,FALSE,FALSE
2021-01-31,AMC,96,13.26,0.23731041666666666,0.10180275715800637,943,0.002,0.062,0,FALSE,FALSE,FALSE
2021-02-01,AMC,97,13.3,0.3327020618556701,0.10286320254506894,943,1,0.038,0,FALSE,TRUE,FALSE
2021-02-02,AMC,115,7.82,0.23442782608695653,0.08179231863442389,1406,0.004,0.034,0,FALSE,FALSE,FALSE
2021-02-03,AMC,249,8.97,0.12782931726907631,0.09005424954792043,2765,0.114,0.042,0,FALSE,FALSE,FALSE
2021-02-04,AMC,207,7.09,0.24354637681159422,0.12299465240641712,1683,0.126,0.046,0,FALSE,FALSE,FALSE
2021-02-05,AMC,298,6.83,0.16454228187919462,0.12094155844155845,2464,0.082,0.032,0,FALSE,FALSE,FALSE
2021-02-06,AMC,299,6.83,0.10040702341137124,0.10651941574634842,2807,0.162,0.044,0,FALSE,FALSE,FALSE
2021-02-07,AMC,42,6.83,0.5861404761904762,0.08187134502923976,513,0.262,0.042,0,FALSE,FALSE,FALSE
2021-02-08,AMC,36,6.18,0.21636111111111112,0.12857142857142856,280,0.102,0.052,0,FALSE,FALSE,FALSE
2021-02-09,AMC,16,5.5,0.2181625,0.10256410256410256,156,0.036,0.062,0,FALSE,FALSE,FALSE
2021-02-10,AMC,22,5.8,0.33758636363636363,0.10526315789473684,209,0.022,0.456,0,FALSE,FALSE,FALSE
2021-02-11,AMC,13,5.61,0.35666923076923074,0.07784431137724551,167,0.004,0.46,0,FALSE,FALSE,FALSE
2021-02-12,AMC,9,5.59,0.22626666666666667,0.04918032786885246,183,0.002,0.076,0,FALSE,FALSE,FALSE
2021-02-13,AMC,9,5.59,-0.015533333333333324,0.05084745762711865,177,0.006,0.034,0,FALSE,FALSE,FALSE
2021-02-14,AMC,6,5.59,0.3100333333333333,0.047619047619047616,126,0,0.038,0,FALSE,FALSE,FALSE
2021-02-15,AMC,4,5.59,0.8821749999999999,0.06349206349206349,63,0.008,0.032,0,FALSE,FALSE,FALSE
2021-02-16,AMC,6,5.65,0.14653333333333332,0.06382978723404255,94,0,0.024,0,FALSE,FALSE,FALSE
2021-02-17,AMC,8,5.55,0.4366125,0.045714285714285714,175,0,0.044,0,FALSE,FALSE,FALSE
2021-02-18,AMC,13,5.51,0.15606923076923077,0.052845528455284556,246,0,0.048,0,FALSE,FALSE,FALSE
2021-02-19,AMC,9,5.7,0.372,0.02564102564102564,351,0.008,0.032,0,FALSE,FALSE,FALSE
2021-02-20,AMC,13,5.7,0.3036,0.05485232067510549,237,0.008,0.032,0,FALSE,FALSE,FALSE
