ticker,week,sentiment,count,prop,stock
AMZN,29,0.9108375,6,0.022727272727272728,3568.7339356
AMZN,31,0.9738249999999999,3,0.010752688172043012,3357.10748275
AMZN,32,0.4413,5,0.011185682326621925,3327.5685684285713
AMZN,33,0.899725,3,0.024,3295.22497575
AMZN,39,NA,0,0,3144.879883
BB,4,-0.0305172131147541,122,0.10192147034252297,14.65
BB,5,0.2601102307474174,2035,0.08175645815756699,13.232857142857142
BB,6,0.43008879731077265,362,0.054881746513038204,13.205714285714286
BB,7,0.6595253360859072,139,0.13063909774436092,12.375714285714285
BB,8,0.5011154022720199,140,0.07146503318019398,10.811428571428571
BB,9,0.5882097702535559,140,0.05458089668615984,10.221428571428572
BB,10,0.6012389448148675,169,0.06517547242576166,9.94142857142857
BB,11,0.7035169949494949,104,0.06873760740251157,11.57857142857143
BB,12,0.6524100216450216,73,0.07448979591836735,10.441428571428572
BB,13,0.47065574699110413,68,0.08970976253298153,9.208571428571428
BB,14,0.6751959523809524,35,0.09186351706036745,8.92
BB,15,0.6124504761904762,39,0.06782608695652174,9.041428571428572
BB,16,0.5370560544217687,30,0.07334963325183375,8.604285714285714
BB,17,0.8708289285714286,33,0.07534246575342465,9.041428571428572
BB,18,0.39495416666666666,20,0.0641025641025641,8.5075
BB,19,0.4766833560090703,61,0.08495821727019498,8.251428571428573
BB,20,0.43509986394557826,34,0.07727272727272727,8.557142857142857
BB,21,0.46465094568130283,52,0.0931899641577061,8.882857142857143
BB,22,0.4660031666666667,42,0.1346153846153846,10.368
BB,23,0.5335769230769231,26,0.11353711790393013,13.89
BB,24,0.46010730056980054,130,0.12310606060606061,13.82
BB,25,0.6547654559794933,109,0.12017640573318633,12.961428571428572
BB,26,0.766084469049469,74,0.10898379970544919,12.278333333333332
BB,27,0.7340207977736549,57,0.1192468619246862,11.86
BB,28,0.5083740476190477,57,0.12311015118790497,11.275714285714285
BB,29,0.662972,25,0.0946969696969697,10.166
BB,31,0.9319000000000001,16,0.05734767025089606,10.1425
BB,32,0.6923615646258503,36,0.08053691275167785,10.305714285714286
BB,33,0.6269933333333333,14,0.112,9.8275
BB,39,NA,0,0,4.63
CHPT,4,NA,0,0,39.529999
CHPT,5,NA,0,0,38.911429
CHPT,6,NA,0,0,40.04142971428571
CHPT,7,NA,0,0,37.54428614285714
CHPT,8,NA,0,0,35.12857157142857
CHPT,9,0.6696,1,3.898635477582846e-4,29.09142857142857
CHPT,10,0.743,1,3.856536829926726e-4,27.37285657142857
CHPT,11,NA,0,0,26.020000142857143
CHPT,12,NA,0,0,22.725714142857143
CHPT,13,NA,0,0,23.051428571428573
CHPT,14,0.9995,1,0.0026246719160104987,29.408571428571427
CHPT,15,0.9993,1,0.0017391304347826088,25.819999857142857
CHPT,16,0.9994,1,0.0024449877750611247,21.727142999999998
CHPT,17,NA,0,0,25.147142428571428
CHPT,18,NA,0,0,24.06500025
CHPT,19,0.8047,1,0.001392757660167131,21.794285285714285
CHPT,20,NA,0,0,22.999999857142857
CHPT,21,NA,0,0,23.975714142857143
CHPT,22,0.9994,1,0.003205128205128205,24.671999800000002
CHPT,23,NA,0,0,28.09
CHPT,24,NA,0,0,29.809999166666667
CHPT,25,0.3506,1,0.0011025358324145535,32.79857142857143
CHPT,26,NA,0,0,33.615
CHPT,27,0.9743,1,0.0020920502092050207,30.821428571428573
CHPT,28,0.9991,1,0.0021598272138228943,26.63142857142857
CHPT,29,NA,0,0,23.3759994
CHPT,31,NA,0,0,23.59250025
CHPT,32,NA,0,0,24.775713714285715
CHPT,33,0.6597,1,0.008,23.62999975
CHPT,39,NA,0,0,15.21
CLF,4,NA,0,0,16.030001
CLF,5,-0.48435,2,8.035032742758427e-5,15.434285714285714
CLF,6,0.7496333333333334,3,4.5482110369921165e-4,16.665714714285713
CLF,7,-0.5574,1,9.398496240601503e-4,16.75571442857143
CLF,8,0.99905,2,0.0010209290454313426,16.655714142857143
CLF,9,0.8757999999999999,2,7.797270955165692e-4,13.811428571428571
CLF,10,0.9983,1,3.856536829926726e-4,15.067142857142857
CLF,11,0.8416,2,0.0013218770654329147,17.011429142857143
CLF,12,0.2732,1,0.0010204081632653062,15.748571
CLF,13,0.59398125,7,0.009234828496042216,17.530000142857144
CLF,14,0.6268666666666667,4,0.010498687664041995,18.902857
CLF,15,0.694,1,0.0017391304347826088,17.851428857142857
CLF,16,0.9747,1,0.0024449877750611247,17.442856857142857
CLF,17,0.6193,2,0.0045662100456621,18.185714285714287
CLF,18,-0.7072,1,0.003205128205128205,19.0950005
CLF,19,0.4066666666666667,3,0.004178272980501393,20.745714142857143
CLF,20,0.9965,1,0.0022727272727272726,19.587142857142858
CLF,21,0.9958,1,0.0017921146953405018,18.579999714285716
CLF,22,NA,0,0,20.194000799999998
CLF,23,0.45405384615384614,26,0.11353711790393013,22.959999
CLF,24,0.6977599561403509,57,0.05397727272727273,23.338334166666666
CLF,25,0.7824041666666667,12,0.013230429988974642,20.785714285714285
CLF,26,0.24794583333333334,14,0.020618556701030927,21.261666833333333
CLF,27,0.404935,11,0.02301255230125523,21.835715
CLF,28,0.220975,4,0.008639308855291577,22.429999857142857
CLF,29,0.7605,4,0.015151515151515152,19.8199998
CLF,31,0.9999,1,0.0035842293906810036,23.837500249999998
CLF,32,0.9624,3,0.006711409395973154,24.902857
CLF,33,NA,0,0,25.73
CLF,39,NA,0,0,6.57
CLOV,4,NA,0,0,14.07
CLOV,5,0.3900416666666667,7,2.812261459965449e-4,13.687142857142858
CLOV,6,0.5338365384615384,21,0.0031837477258944815,12.69
CLOV,7,0.9973,1,9.398496240601503e-4,11.708571428571428
CLOV,8,NA,0,0,10.6
CLOV,9,NA,0,0,9.027142857142858
CLOV,10,5.499999999999949e-4,2,7.713073659853452e-4,7.977142857142857
CLOV,11,0.06260000000000004,2,0.0013218770654329147,8.776428571428571
CLOV,12,-0.897,1,0.0010204081632653062,8.297142857142857
CLOV,13,NA,0,0,7.462857142857143
CLOV,14,NA,0,0,7.635714285714285
CLOV,15,0.861,1,0.0017391304347826088,7.861428571428572
CLOV,16,0.6459519444444445,34,0.08312958435207823,8.9
CLOV,17,0.3733986111111111,23,0.05251141552511415,9.348571428571429
CLOV,18,0.43646666666666667,18,0.057692307692307696,9.192499999999999
CLOV,19,0.5602805555555556,14,0.019498607242339833,8.184285714285714
CLOV,20,0.01453500000000001,9,0.020454545454545454,7.167142857142857
CLOV,21,0.148,2,0.0035842293906810036,7.127142857142857
CLOV,22,-0.2714,1,0.003205128205128205,7.6579999999999995
CLOV,23,0.3224793103448276,29,0.12663755458515283,14.34
CLOV,24,0.42772354761904763,57,0.05397727272727273,14.061666666666666
CLOV,25,0.5007689947089947,40,0.044101433296582136,12.515714285714285
CLOV,26,0.726885,16,0.023564064801178203,12.958333333333334
CLOV,27,0.5533721428571429,18,0.03765690376569038,10.845714285714287
CLOV,28,0.42890555555555554,19,0.04103671706263499,9.048571428571428
CLOV,29,0.790125,4,0.015151515151515152,8.25
CLOV,31,0.2177833333333333,4,0.014336917562724014,8.08
CLOV,32,0.7235966666666667,13,0.029082774049217,8.367142857142857
CLOV,33,0.3186222222222222,6,0.048,8.287500000000001
CLOV,39,NA,0,0,13.14
FB,4,0.6724399999999999,5,0.004177109440267335,265
FB,5,0.2967392640011061,151,0.006066449720782612,262.4599917142857
FB,6,0.564830479148181,57,0.008641600970285022,268.94143242857143
FB,7,0.5893751700680272,47,0.044172932330827065,271.2757175714286
FB,8,0.6343566326530612,42,0.021439509954058193,261.40999514285716
FB,9,0.5304899659863945,58,0.022612085769980507,258.54571542857144
FB,10,0.6060347573260073,77,0.029695333590435788,264.66714057142855
FB,11,0.6934890836940837,51,0.033707865168539325,274.4085694285714
FB,12,0.8231522294372294,42,0.04285714285714286,287.91142485714283
FB,13,0.4823142857142857,36,0.047493403693931395,288.7242824285714
FB,14,0.8719867346938776,20,0.05249343832020997,305.3228587142857
FB,15,0.6278583333333333,22,0.03826086956521739,309.902858
FB,16,0.7065014285714286,19,0.04645476772616137,303.0599932857143
FB,17,0.6998727891156462,22,0.0502283105022831,306.65857814285715
FB,18,0.85781625,12,0.038461538461538464,321.299988
FB,19,0.49616901051329626,42,0.0584958217270195,311.07856557142856
FB,20,0.7384033333333333,21,0.04772727272727273,315.0628527142857
FB,21,0.6499253571428572,34,0.06093189964157706,323.074293
FB,22,0.8543493333333333,16,0.05128205128205128,328.8100098
FB,23,0.69137272727272725,11,0.048034934497816595,332.459991
FB,24,0.5023873732943469,69,0.06534090909090909,333.0200045
FB,25,0.7503641862899005,59,0.06504961411245866,334.86714414285717
FB,26,0.8398862594268477,47,0.06921944035346098,348.7283376666667
FB,27,0.9609861904761905,28,0.058577405857740586,352.531433
FB,28,0.7037927891156462,32,0.06911447084233262,349.800005
FB,29,0.4825035714285714,20,0.07575757575757576,340.4180056
FB,31,0.6766187499999999,11,0.03942652329749104,356.270004
FB,32,0.9803952777777778,21,0.04697986577181208,362.2685721428571
FB,33,0.9965666666666667,3,0.024,364.02499425
FB,39,NA,0,0,261.790009
GME,4,0.006986024096385541,415,0.3467000835421888,193.600006
GME,5,0.2154444497792093,7712,0.3098308625607649,205.13000057142858
GME,6,0.29247238398876113,2312,0.35051546391752575,57.70285714285714
GME,7,0.40563105836879404,216,0.20300751879699247,49.39142914285714
GME,8,0.340543040484259,310,0.1582440020418581,59.02571471428571
GME,9,0.4286958049651571,663,0.2584795321637427,114.33285742857143
GME,10,0.4041756979272355,669,0.25800231392209794,197.0885727142857
GME,11,0.39652905979049075,405,0.2676801057501652,233.3385707142857
GME,12,0.42377943950786057,206,0.21020408163265306,183.02000185714286
GME,13,0.44777746068557295,132,0.1741424802110818,185.71857342857143
GME,14,0.6796008333333333,54,0.14173228346456693,184.8614262857143
GME,15,0.4401101412622465,92,0.16,154.30428642857143
GME,16,0.5321989926739926,49,0.1198044009779951,156.6642847142857
GME,17,0.7080035114045619,45,0.10273972602739725,165.00142571428572
GME,18,0.30251666666666666,20,0.0641025641025641,166.91749575
GME,19,0.5506726558441559,66,0.09192200557103064,154.6799992857143
GME,20,0.40867380952380955,43,0.09772727272727273,168.62142928571427
GME,21,0.2787455442176871,45,0.08064516129032258,202.35713857142858
GME,22,0.5696530454545454,28,0.08974358974358974,227.4040008
GME,23,0.5724928571428571,28,0.1222707423580786,220.389999
GME,24,0.4245658625730994,84,0.07954545454545454,228.1799975
GME,25,0.6040236054421769,58,0.0639470782800441,213.41142914285714
GME,26,0.8342125757575758,40,0.05891016200294551,210.27499916666667
GME,27,0.6036674603174603,30,0.06276150627615062,198.9885735714286
GME,28,0.6499432644110276,42,0.09071274298056156,182.49142685714287
GME,29,0.5841846666666667,12,0.045454545454545456,174.3579954
GME,31,0.520266875,20,0.07168458781362007,152.65999975
GME,32,0.6939714285714286,18,0.040268456375838924,156.66000357142858
GME,33,0.8933933333333334,7,0.056,162.87250125
GME,39,NA,0,0,10.35
HOOD,4,-0.17129795918367346,343,0.28654970760233917,NA
HOOD,5,0.13076066755505683,3900,0.1566831384837893,NA
HOOD,6,0.17018431471306472,391,0.059278350515463915,NA
HOOD,7,0.22404142857142859,76,0.07142857142857142,NA
HOOD,8,0.11059224370449934,107,0.05461970393057682,NA
HOOD,9,0.4003976537538092,80,0.031189083820662766,NA
HOOD,10,0.40010055555555557,61,0.023524874662553028,NA
HOOD,11,0.43287683982683983,33,0.021810971579643092,NA
HOOD,12,0.31906666666666667,30,0.030612244897959183,NA
HOOD,13,0.5400791666666667,8,0.010554089709762533,NA
HOOD,14,0.9581,5,0.013123359580052493,NA
HOOD,15,0.6016685714285714,15,0.02608695652173913,NA
HOOD,16,0.6653666666666667,5,0.012224938875305624,NA
HOOD,17,0.5699,6,0.0136986301369863,NA
HOOD,18,0.14496666666666666,3,0.009615384615384616,NA
HOOD,19,0.9543333333333334,6,0.008356545961002786,NA
HOOD,20,0.5744916666666667,6,0.013636363636363636,NA
HOOD,21,0.06982500000000001,6,0.010752688172043012,NA
HOOD,22,0.6251333333333333,5,0.016025641025641024,NA
HOOD,23,0.54816,5,0.021834061135371178,NA
HOOD,24,0.639538,22,0.020833333333333332,NA
HOOD,25,0.747422380952381,16,0.017640573318632856,NA
HOOD,26,0.5563253333333333,15,0.022091310751104567,NA
HOOD,27,0.6728619047619048,20,0.04184100418410042,NA
HOOD,28,0.7825366666666667,12,0.02591792656587473,NA
HOOD,29,0.11096666666666666,6,0.022727272727272728,NA
HOOD,31,0.3491432692307692,26,0.0931899641577061,51.45999975
HOOD,32,0.7816714285714286,17,0.03803131991051454,53.584284571428576
HOOD,33,-0.29783333333333334,3,0.024,49.7700005
HOOD,39,NA,0,0,NA
HUT,4,-0.13180769230769232,26,0.02172096908939014,3.95
HUT,5,0.12901814251613983,300,0.01205254911413764,3.968
HUT,6,0.2348390171858217,85,0.01288659793814433,5.22
HUT,7,0.3399621428571428,29,0.02725563909774436,7.066142857142857
HUT,8,0.5482969047619047,28,0.014293006636038795,8.823571428571428
HUT,9,0.6839066666666667,34,0.013255360623781676,8.104714285714286
HUT,10,0.6523559523809523,25,0.009641342074816815,7.598142857142857
HUT,11,0.7057166666666667,13,0.008592200925313946,8.391
HUT,12,0.8340321428571429,12,0.012244897959183673,7.857571428571428
HUT,13,0.8753546666666667,12,0.0158311345646438,7.288285714285714
HUT,14,0.82375,2,0.005249343832020997,7.61
HUT,15,0.8972875,7,0.01217391304347826,6.825
HUT,16,0.9737666666666667,7,0.017114914425427872,5.706142857142857
HUT,17,0.92065,5,0.01141552511415525,5.590857142857143
HUT,18,0.96035,2,0.00641025641025641,5.16075
HUT,19,0.15311833333333333,11,0.01532033426183844,4.847142857142857
HUT,20,0.8984833333333333,5,0.011363636363636364,4.321
HUT,21,0.42466,6,0.010752688172043012,4.168
HUT,22,0.9998,1,0.003205128205128205,4.0606
HUT,23,0.9674333333333334,6,0.026200873362445413,5.04
HUT,24,0.9982500000000001,3,0.002840909090909091,4.053166666666667
HUT,25,0.5411166666666667,12,0.013230429988974642,3.6914285714285713
HUT,26,0.6720333333333334,8,0.011782032400589101,4.035
HUT,27,0.5510166666666667,12,0.02510460251046025,5.161428571428572
HUT,28,0.8651444444444444,6,0.012958963282937365,4.6085714285714285
HUT,29,-0.3542666666666667,3,0.011363636363636364,3.874
HUT,31,NA,0,0,5.05
HUT,32,0.6006933333333333,10,0.02237136465324385,6.3
HUT,33,0.5789125,5,0.04,6.569999999999999
HUT,39,NA,0,0,0.73
LCID,4,NA,0,0,22.33
LCID,5,NA,0,0,26.527142285714287
LCID,6,NA,0,0,33.501429571428574
LCID,7,NA,0,0,46.699999999999996
LCID,8,NA,0,0,43.98857085714286
LCID,9,NA,0,0,28.455714285714286
LCID,10,NA,0,0,24.47
LCID,11,NA,0,0,28.071428714285712
LCID,12,NA,0,0,25.347142285714288
LCID,13,NA,0,0,22.982857285714285
LCID,14,NA,0,0,23.540000285714285
LCID,15,NA,0,0,22.12571414285714
LCID,16,NA,0,0,19.442857285714286
LCID,17,NA,0,0,21.909999857142857
LCID,18,NA,0,0,20.07999975
LCID,19,NA,0,0,18.590000142857143
LCID,20,NA,0,0,18.610000142857142
LCID,21,NA,0,0,19.854285285714287
LCID,22,NA,0,0,20.087999
LCID,23,NA,0,0,25.379999
LCID,24,NA,0,0,24.269999666666667
LCID,25,NA,0,0,23.78428542857143
LCID,26,NA,0,0,26.703333166666667
LCID,27,NA,0,0,26.419999714285716
LCID,28,-0.2033,1,0.0021598272138228943,25.16571385714286
LCID,29,NA,0,0,22.970001
LCID,31,NA,0,0,23.182499749999998
LCID,32,NA,0,0,23.774285000000003
LCID,33,NA,0,0,23.3175
LCID,39,NA,0,0,9.78
MARA,4,NA,0,0,19.9
MARA,5,0.16683541666666668,10,4.0175163713792136e-4,21.738571285714286
MARA,6,0.23177083333333331,7,0.001061249241964827,29.785714000000002
MARA,7,0.83875,2,0.0018796992481203006,40.897142714285714
MARA,8,0.49865,2,0.0010209290454313426,37.074285571428575
MARA,9,0.6463833333333333,4,0.0015594541910331384,33.20999942857143
MARA,10,0.5395666666666666,6,0.0023139220979560356,33.624286142857144
MARA,11,NA,0,0,41.185714714285716
MARA,12,0.6501,1,0.0010204081632653062,39.34571457142857
MARA,13,NA,0,0,41.05857114285715
MARA,14,0.861,1,0.0026246719160104987,50.23428485714286
MARA,15,0.9971,1,0.0017391304347826088,47.597142857142856
MARA,16,NA,0,0,35.985714
MARA,17,NA,0,0,33.865713142857146
MARA,18,NA,0,0,34.62749925
MARA,19,0.8047,1,0.001392757660167131,27.181428714285715
MARA,20,-0.7924,1,0.0022727272727272726,22.598571285714286
MARA,21,0.4915,2,0.0035842293906810036,22.791428285714286
MARA,22,NA,0,0,24.8560002
MARA,23,0.9808,1,0.004366812227074236,26.51
MARA,24,0.4824,1,9.46969696969697e-4,28.391665833333334
MARA,25,0.9702,2,0.002205071664829107,28.431428714285715
MARA,26,0.99285,2,0.0029455081001472753,30.073334
MARA,27,0.9700500000000001,2,0.0041841004184100415,29.608572
MARA,28,0.9971,1,0.0021598272138228943,26.502857428571428
MARA,29,NA,0,0,22.9939998
MARA,31,NA,0,0,28.88749925
MARA,32,0.34,1,0.0022371364653243847,34.77857157142857
MARA,33,NA,0,0,32.920001
MARA,39,NA,0,0,2.02
NEGG,4,NA,0,0,9.98
NEGG,5,NA,0,0,7.552857142857143
NEGG,6,0.9817,1,1.5160703456640388e-4,8.008571428571429
NEGG,7,NA,0,0,10.52
NEGG,8,0.9964,1,5.104645227156713e-4,9.655714285714286
NEGG,9,NA,0,0,8.03142857142857
NEGG,10,NA,0,0,8.68142857142857
NEGG,11,NA,0,0,9.321428571428571
NEGG,12,NA,0,0,9.447142857142858
NEGG,13,NA,0,0,8.644285714285713
NEGG,14,NA,0,0,8.512857142857143
NEGG,15,NA,0,0,8.507142857142858
NEGG,16,NA,0,0,8.775714285714285
NEGG,17,NA,0,0,10.682857142857143
NEGG,18,NA,0,0,10.9475
NEGG,19,NA,0,0,9.357142857142858
NEGG,20,NA,0,0,8.297142857142857
NEGG,21,NA,0,0,12.028571428571428
NEGG,22,NA,0,0,10.082
NEGG,23,NA,0,0,10.9
NEGG,24,NA,0,0,10.31
NEGG,25,-0.4974,1,0.0011025358324145535,10.415714285714285
NEGG,26,0.85615,6,0.008836524300441826,13.118333
NEGG,27,0.59215,10,0.02092050209205021,31.052857714285715
NEGG,28,0.7196333333333333,8,0.017278617710583154,37.84428571428571
NEGG,29,0.4278,1,0.003787878787878788,29.2679994
NEGG,31,NA,0,0,18.36500025
NEGG,32,NA,0,0,19.95571442857143
NEGG,33,NA,0,0,18.192501
NEGG,39,NA,0,0,3.44
NIO,4,0.14485,14,0.011695906432748537,58.369999
NIO,5,0.29126352525639804,384,0.01542726286609618,57.04857142857143
NIO,6,0.569197079932467,216,0.03274711946634324,59.06428457142857
NIO,7,0.6727665628815629,82,0.07706766917293233,58.625713142857144
NIO,8,0.7570825510204081,72,0.036753445635528334,51.940000857142856
NIO,9,0.6475472788030683,106,0.04132553606237817,44.457142
NIO,10,0.5603934700220414,89,0.03432317778634786,39.748571285714284
NIO,11,0.5845069418081918,91,0.06014540647719762,44.49999985714286
NIO,12,0.5671662183055041,63,0.06428571428571428,41.295713
NIO,13,0.7052055555555555,46,0.06068601583113457,37.15571428571428
NIO,14,0.8328819444444444,25,0.06561679790026247,39.180000285714286
NIO,15,0.7610446145124716,33,0.057391304347826085,37.52285657142857
NIO,16,0.8194097222222223,26,0.06356968215158924,37.207143
NIO,17,0.7156792857142857,25,0.05707762557077625,41.035715
NIO,18,0.548935,22,0.07051282051282051,38.51749975
NIO,19,0.7111753968253969,42,0.0584958217270195,34.988571
NIO,20,0.5193503401360544,24,0.05454545454545454,33.72142785714286
NIO,21,0.730900873015873,31,0.05555555555555555,35.83
NIO,22,0.8657965714285715,19,0.060897435897435896,39.3639992
NIO,23,0.725525,8,0.034934497816593885,42.759998
NIO,24,0.8303521423796791,71,0.06723484848484848,45.76166716666667
NIO,25,0.7553671716378859,62,0.06835722160970231,46.02999928571428
NIO,26,0.8744279761904762,36,0.053019145802650956,48.9966675
NIO,27,0.5998840136054422,45,0.09414225941422594,49.07571542857143
NIO,28,0.8024516666666667,24,0.05183585313174946,44.94571357142857
NIO,29,0.3157607142857143,17,0.06439393939393939,43.1839986
NIO,31,-0.16224374999999996,10,0.035842293906810034,45.277499
NIO,32,0.7028821428571429,28,0.06263982102908278,43.912857428571435
NIO,33,0.9240333333333334,5,0.04,40.427499
NIO,39,NA,0,0,20.85
NVDA,4,NA,0,0,130.509995
NVDA,5,-0.020055555555555587,6,2.410509822827528e-4,132.796788
NVDA,6,0.4698916666666667,5,7.580351728320194e-4,142.12857499999998
NVDA,7,0.77888,13,0.012218045112781954,149.87178685714287
NVDA,8,0.9779166666666667,4,0.002041858090862685,144.40535599999998
NVDA,9,0.8562888888888889,10,0.003898635477582846,133.66642971428573
NVDA,10,0.9987,1,3.856536829926726e-4,124.22821385714286
NVDA,11,0.9584,1,6.609385327164573e-4,130.1632157142857
NVDA,12,-0.3182,1,0.0010204081632653062,128.53214571428572
NVDA,13,0.9921,1,0.0013192612137203166,130.71107057142856
NVDA,14,0.9901,1,0.0026246719160104987,139.63535428571427
NVDA,15,0.20345,4,0.006956521739130435,150.71821371428572
NVDA,16,0.632,2,0.004889975550122249,154.97321214285714
NVDA,17,0.9999,1,0.00228310502283105,153.22428457142857
NVDA,18,0.9498,1,0.003205128205128205,147.50125125
NVDA,19,0.9984,1,0.001392757660167131,143.47499971428573
NVDA,20,NA,0,0,142.26928285714285
NVDA,21,0.8872833333333333,4,0.007168458781362007,153.46142585714287
NVDA,22,0.99665,2,0.00641025641025641,162.4850064
NVDA,23,0.99855,2,0.008733624454148471,174.25
NVDA,24,0.6855,2,0.001893939393939394,179.55291483333332
NVDA,25,0.7020516666666667,15,0.016538037486218304,187.84713985714285
NVDA,26,0.4481833333333334,7,0.010309278350515464,197.14708216666668
NVDA,27,0.41671250000000004,6,0.012552301255230125,204.1728537142857
NVDA,28,0.6457250000000001,3,0.0064794816414686825,199.6014292857143
NVDA,29,0.7513833333333333,9,0.03409090909090909,183.7494998
NVDA,31,0.6695249999999999,3,0.010752688172043012,201.1899985
NVDA,32,NA,0,0,201.33285971428572
NVDA,33,0.9986,1,0.008,201.28500375000002
NVDA,39,NA,0,0,132.257507
